Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Spain,ESP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.140653526,0.27810043,0.459912366,0.652606384,1.039604429,2.373389764,7.494773352,10.7956461,15.94912844,37.00760234,59.55835811,72.39028278,80.84111071,88.13545118,89.90428836,97.73091333,102.8639102,107.0209594,107.9553544,110.1038303,110.3421909,112.5430587,108.360446,107.6286827,109.3441127,109.9855567,110.8625606,112.7141001,115.7483421,117.4481914,117.4899328,119.623109,124.0994495,..
Spain,ESP,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.3564666237121,-3.43015278166307,-3.41364215099961,-1.10532287849282,-1.20425921860257,-0.320018286534774,-0.347651992940313,-0.140603103950007,-1.17107747303053,-3.25394601741868,-4.33318506474451,-4.38900285123863,-3.7039065701461,-3.86823246446474,-5.48867833924552,-7.27349568565715,-8.84897060185035,-9.44961885199637,-8.92939365399775,-4.05095726023528,-3.67409071715449,-2.69973299934848,0.0554935024043173,2.03514463921478,1.65198996901228,2.01542752807183,3.18580462347621,2.8066288532304,1.86266483187146,2.09759572078514,0.643837933725537,0.753500496441422,0.570960845944009,..
Sri Lanka,LKA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-42532691.034,-43825645.3195,-121000438.6228,-187581303.615,-158157931.7172,-55995587.566,-119874349.6993,-430056151.833,-193424023.1433,-176410171.3141,-172941409.8305,-171790000,-185050000,-201410000,-227010000,-234000000,-450400000,-548000000,-690500000,-384000000,-435059000,-895920000,-877190942.727796,-867477987.80904,-826805650.513225,-626668319.790231,-660241239.082831,-1300931667.44714,-1546187438.69213,-666103447.719643,-419532884.718031,-574849254.618698,-883161620.518434,..
Sri Lanka,LKA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.539742838707762,0.537191399720341,1.26379157039996,1.8810822763682,1.42019594735505,0.42975354803099,0.862545735590984,2.84957994822129,1.22459231183785,1.12676594982183,1.05898829001768,1.09074720867871,1.1882779089504,1.21132740876657,1.12667735136244,1.11612854301768,1.6962636199314,1.8639738781084,1.84752962305149,0.960390452698523,0.81444451886013,1.41088363979556,1.33591734742632,1.21109651353017,1.08281211166124,0.798271103654762,1.0192320360306,1.45452189573742,1.7080938570071,0.835214752952834,0.514060887509876,0.668891043652793,1.20732797202527,..
Sri Lanka,LKA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,43355119.7231,48349173.7319,122625843.129,194479070.2388,166412940.1008,55995587.566,119874349.6993,430056151.833,193424023.1433,176410171.3141,172941409.8305,171790000,196500000,228720000,232800000,272400000,479700000,603000000,752200000,404000000,477559000,955920000,941116591.230408,932551317.582881,893628980.287065,679655644.244789,897049375.883533,1372723043.13402,1614044009.22884,743466231.468031,434075668.46642,592289969.90297,898295213.769499,..
Sri Lanka,LKA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-0.0565393306314945,..,-0.083364762365818,..,-0.199228778481483,..,-0.216593146324158,-0.272020310163498,-0.167387902736664,-0.339861780405045,-0.194801017642021,-0.146113589406013,-0.218608349561691,-0.396393328905106,-0.419682919979095,-0.399362593889236,-0.241880506277084,-0.22082956135273,-0.345142692327499,-0.376569151878357,-0.33566477894783,-0.489461153745651,-0.35246741771698,-0.303825676441193,-0.3304543197155,-0.356352984905243,-0.383287221193314,..
Sri Lanka,LKA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.925,82.802,63.86,82.233,81.304,84.115,84.725,84.105,83.281,84.504,81.104,..,..,..
Sri Lanka,LKA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,59.057,56.62,56.72,57.04,54.88,55.4,55.24,58.82,57.31,55.57,55.343,55.116,54.888,54.66,54.432,54.204,53.976,53.747,53.519,53.29,52.87,52.57,52.05,51.6,53.67,53.73,53.99,51.72,52.25,50.49,51.108,51.256,50.928
Sri Lanka,LKA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0.002765448,0.005484436,0.054464499,0.162464548,0.296351104,0.348414425,0.647410011,0.793821864,1.050422706,1.458580228,1.44615998,1.792046794,2.537566129,3.88,..,..,..,..,..,..,10.5,15.26,22.19,32.25,46.9,50.68732735,36.18473435,44.45308724,..,..
Sri Lanka,LKA,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.183629289269447,..,-0.462085247039795,..,-0.342374563217163,..,-0.0727162584662437,-0.271150827407837,-0.439886003732681,-0.312482684850693,-0.162567287683487,-0.0764035955071449,-0.12021116912365,-0.152532562613487,-0.201909422874451,-0.109467715024948,-0.204318970441818,-0.16699843108654,0.0678639337420464,-0.00669880630448461,-0.0278422981500626,-0.174448192119598,-0.256534099578857,-0.124889262020588,-0.0789144933223724,-0.114498667418957,-0.391204476356506,..
Sri Lanka,LKA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-298300713.0604,-594774953.4545,-450662935.888,-382223696.1504,-757411776.442901,-769939154.8305,-682656885.028,-394678986.3033,-227660153.7911,-561348399.2749,-1043587519.4065,-215490000,-236350000,-70720000,-647570000,-650126930,-1498011000,-1400900000,-3885400000,-214700000,-1075030000,-4615420000,-4009149851.06102,-2540575153.51739,-1987684224.225,-1882774083.92544,-1742399715.22894,-2308995623.00696,-2799053065.55055,-1843400223.16081,-1187120153.20636,-3284272217.68832,-1452735065.87836,..
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-1.77829897403717,..,-1.48284018039703,..,-1.90411269664764,..,-0.777628898620605,-0.833158433437347,-1.01044058799744,-1.15223681926727,-1.42155075073242,-1.75128364562988,-1.79859554767609,-1.34090304374695,-0.94294685125351,-0.724771440029144,-0.717079222202301,-0.612895429134369,-0.330464035272598,0.0831826627254486,-0.0113400500267744,-0.0754485204815865,-0.139389723539352,-0.21556980907917,-0.0891569182276726,-0.376803755760193,-0.785569846630096,..
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,466.897656641503,516.769326312722,550.542444278757,579.990197012691,650.553561544198,716.800767504902,758.506416930565,818.028796474993,850.985655205576,838.56364273768,869.753488572239,832.427319625871,865.302139114132,978.168645643624,1060.1369431645,1240.51831220036,1423.19062070134,1611.17558723051,2007.02665500962,2053.76645085487,2836.97410911231,3248.0402104632,3351.89247576451,3643.83244664348,3885.62361617465,3990.35311739446,4107.82977539914,4388.20190593728,4360.58473469252,4082.69404871533,3852.38909102194,3996.57199501251,3354.38340757565,..
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.39999531086634,4.59998724403418,4.39999125181939,6.90006325149474,5.59991872510166,5.5000852341585,3.79996720568178,6.40539969571286,4.69842304772052,4.30054049813373,6.00003315828934,-1.54540813366026,3.96467568513113,5.9402690780223,5.44506127885352,6.24174804376447,7.66829190107919,6.79682611892866,5.95008814473897,3.53891205317842,8.01596737040464,8.66948301160571,8.63218138024038,4.05174632926911,6.37797889289399,4.2059554759927,5.05362489256818,6.4606812707036,2.31008425192161,-0.220483886072614,-4.62451581633715,3.51222455549778,-7.82397732646906,..
Sri Lanka,LKA,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,0.161260232329369,..,0.0642771571874619,..,0.159529581665993,..,0.338851630687714,0.244941875338554,0.21113657951355,0.158469423651695,0.177752673625946,0.131876915693283,-0.000771665305364877,-0.101635470986366,-0.118414133787155,-0.117064774036407,-0.114084355533123,-0.265588670969009,-0.149271368980408,0.0317260250449181,0.107241459190845,0.0267022158950567,-0.000408620457164943,0.0395575873553753,-0.00758194550871849,0.0178692117333412,-0.0569253154098988,..
Sri Lanka,LKA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,20.0632752884552,10.6240231643885,9.40370611580596,9.88439431062804,9.77058482007504,9.3034396278523,10.8174557970975,8.92446881960332,9.21416012598122,4.16270115884763,7.27743020932476,13.6648001624429,8.11157025730627,8.74866439756123,8.80149246131563,10.4187267516516,11.2770294472601,14.0284428247112,16.3270160248281,5.87988263586622,26.9348761761573,3.97992934293185,10.4634471767858,6.25288525916727,1.92062881101653,3.01438079835941,5.44322171526078,5.47284529470402,4.29530620201848,3.8705276117724,3.27090210538623,8.49611863641124,48.8472768826343,..
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,14.66,14.22,13.82,13.03,12.27,11.35,10.6,9.17,8.88,7.74,7.9,8.76,8.22,8.38,7.67,6.5,5.97,5.22,5.85,4.78,4.12,3.88,4.19,4.16,4.52,4.24,4.05,4.32,4.67,5.36,5.306,6.178,6.643
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.9,14.661,14.22,13.82,13.03,12.27,11.35,10.6,9.17,8.88,7.74,7.9,8.76,8.22,8.38,7.67,6.5,5.97,5.22,5.85,4.784,4.118,3.88,4.186,4.157,4.519,4.243,4.046,4.318,4.67,5.365,..,..,..
Sri Lanka,LKA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,40.0629166666667,41.3715,43.829625,48.3221675,49.4151416666667,51.2515891666667,55.2714441666667,58.994605,64.4501183333333,70.63545,77.0051166666667,89.3830133333333,95.662065,96.5209508333333,101.1944575,100.498051666667,103.914445833333,110.623233333333,108.333762719298,114.944783333333,113.064480448821,110.565207851396,127.60335350681,129.069030932888,130.564685218829,135.856912797089,145.581667492026,152.446413948767,162.464858736778,178.744925045848,185.592557772213,198.764316844656,..,..
Sri Lanka,LKA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.005870696,0.01033497,0.015001881,0.082392688,0.162016515,0.282303929,0.387659854,0.622728788,0.938548009,1.374661758,2.291188217,3.528817631,4.873723405,7.218515291,11.34483891,17.087516,27.23856918,39.76107463,54.63200747,79.60666574,83.98898868,87.82201679,91.9860531,96.13564533,104.1599133,112.0119107,120.4042203,131.1169828,140.3243174,130.9608639,136.9116134,141.2920218,143.0794174,..
Sri Lanka,LKA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.71364846145229,-6.60834436461149,-4.6445676126182,-3.69702621240226,-6.46387915946705,-5.90910994846491,-4.91199982756748,-2.61516855545627,-1.44134564835237,-3.58544100704806,-6.39029694359056,-1.36821186331088,-1.42925945944237,-0.374541248460878,-3.1340311530145,-2.66382240513017,-5.29710561091735,-4.33041626176129,-9.54319542329735,-0.510385718302903,-1.83339082942674,-6.81209784164494,-5.69099820826854,-3.29942347704936,-2.40848114779964,-2.21136123658296,-1.97972336537526,-2.44658578991858,-2.96215302641473,-2.07088768368178,-1.40586557568207,-3.70902831883055,-1.95250698666972,..
Sweden,SWE,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,12646542113.6998,911504668.295754,424192269.203821,-2234323573.68313,416693728.908276,-3540533478.20854,-379987278.967645,1847448543.83747,4473104307.91168,-38536647554.4837,17414879019.4224,-3430756955.11852,-1714855120.2823,16334968794.4065,11329162031.6876,17494702866.6343,-449796007.818305,9747824804.71781,-6671950489.48653,17513961646.6557,21497722410.9231,16794642420.5096,13221654816.0758,26576115126.5369,4819176705.87348,4645839623.08436,-14370211554.9121,15239796026.0174,14173567423.593,6379736740.78309,3728683448.03523,5950984335.51365,13430735730.8473,..
Sweden,SWE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.757095107465827,2.3159047386813,-0.00190583450212953,1.73978084668187,2.73705774680719,5.5888691383617,1.88243367340226,3.83039863626584,8.61672277532109,22.9539642927039,8.68141509900555,7.51572681587293,6.8884054834351,1.79689343407486,4.37648926549524,5.29875780977657,5.21224259891122,9.39303090626209,8.0038751828389,2.05271748500075,0.126076302691436,1.2157159597585,0.773512654107363,0.224427166638678,-1.4819241064024,2.03013931833984,3.03347241465821,4.54101429590326,-0.246421087777435,3.09382236180391,3.43099561164257,8.55891794936159,7.75399263867377,..
Sweden,SWE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1982424727.63651,6350883200.4646,-5418689.91784203,3704921362.33015,6268780977.81992,14939375567.4952,5491883747.97059,10271066268.9352,23334866534.9283,62910430888.1709,22817836820.944,18217810086.4861,18381645407.9827,6007683415.88431,16854649893.5474,20782686615.8207,22052656378.5991,46143507532.9675,41436553995.9454,8960871620.904,625102142.469445,6979353755.44351,4273531542.41649,1317032473.30956,-8624265062.02434,10254310463.6027,15642242213.9251,24567738770.5318,-1368759168.53668,16517284259.1258,18769404711.3404,54752678199.7803,45881781374.147,..
Sweden,SWE,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,2.17398619651794,..,2.16930365562439,..,2.22582793235779,..,2.20039749145508,2.14788365364075,2.13264751434326,2.01279759407043,2.18632340431213,2.23397564888,2.21141076087952,2.24269556999207,2.21972584724426,2.16803646087646,2.27712059020996,2.23930025100708,2.11104297637939,2.1455500125885,2.10557627677917,2.09921646118164,2.10926389694214,2.09203410148621,2.09461283683777,2.09889101982117,2.06165814399719,..
Sweden,SWE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,86.56,88.597,82.295,80.926,81.923,80.717,82.191,82.661,83.721,83.332,84.084,83.307,83.825,84.111,83.796,83.213,82.684,82.968,83.252,83.281,83.394,83.542,83.584,83.57,83.946,83.529,77.92,78.561,..
Sweden,SWE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,66.276,64.872,63.425,62.655,63.161,62.97,62.695,62.072,62.596,62,62.693,62.64,62.635,62.421,62.882,63.37,63.727,63.879,63.364,63.282,63.695,63.835,64.299,64.446,64.577,64.835,65.263,65.485,65.689,65.399,65.79,66.238,66.948
Sweden,SWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.584192066,1.160519453,1.497871352,1.716364182,3.412810096,5.098024244,9.04359976,23.72794756,33.46751233,41.43278316,45.68765221,51.76566494,70.57,79.13,83.89,84.83,87.76,82.01,90,91,90,92.76998606,93.17998801,94.7836,92.52,90.61019664,89.65094761,93.00626697,89.24696316,94.49344341,94.53943122,94.6703163,95.00970335,..
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,1.92191684246063,..,1.88449275493622,..,1.87932634353638,..,1.96259272098541,2.01690196990967,2.09973764419556,1.8879017829895,1.80057287216187,2.01871752738953,1.94697892665863,2.04168105125427,1.96262037754059,1.92519795894623,1.91103565692902,1.78943645954132,1.68177235126495,1.68551158905029,1.66378688812256,1.6754777431488,1.67112922668457,1.67409884929657,1.6703794002533,1.61247062683105,1.57297706604004,..
Sweden,SWE,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-6338855169.81612,-4653082670.27569,-8827494542.40495,-4159269844.74484,742624072.839,4940367414.439,5892259171.38237,7405693192.05534,9547496431.14824,10777831815.5822,11688841495.047,14965935660.7796,12452537009.6809,19571954143.0124,22902294715.1108,23583338994.913,34468824245.4933,39927516579.5256,40802935942.2616,25918197361.0024,29195824932.3735,31438301866.0035,30417334377.5637,30704021408.9607,24497391309.2926,16158646541.6316,11336981683.3006,15027601141.2684,13694525226.4178,28508764986.7571,32355070904.6475,43475444176.5659,28491007911.2739,..
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.45682156085968,..,1.39918959140778,..,1.39177203178406,..,1.47525751590729,1.34161329269409,1.36222684383392,1.29990482330322,1.29393398761749,1.27147829532623,1.12833654880524,1.08463823795319,1.09417045116425,1.23068809509277,1.17059719562531,1.12777805328369,1.06541478633881,0.932670474052429,1.00078213214874,0.968601584434509,0.921225249767303,1.01176965236664,0.99729984998703,1.01436281204224,0.902623057365417,..
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,30593.6724447761,31822.8038482367,32800.9826867546,24425.2849281118,26083.6143874838,30282.9639200066,32998.9681608432,30312.4875993103,30596.5272048832,30941.0793624668,29624.9126748618,27247.857734793,29899.1952495081,37321.7979047059,42821.6731423358,43437.0631164776,46593.6021646111,53700.0053363063,56152.552340314,46946.9602719954,52869.0442891587,60755.7595508465,58037.8213192173,61126.9431963979,60020.3604576572,51545.4836095322,51965.1571531985,53791.5087298403,54589.0603860606,51939.4297445291,52837.9039778149,61417.6808766469,56424.2846986686,..
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.754674768666845,-1.14597486858065,-1.15859276007859,-2.06561636960983,3.92997283681697,3.93519292606446,1.57945640649923,3.07052659296374,4.31183635326269,4.24718414367548,4.7663488714872,1.44949861796981,2.1969210621746,2.30981059032811,4.33685615384474,2.85880323990261,4.66277355175126,3.43922177600065,-0.450559256743361,-4.33979057452935,5.95210700755608,3.1953332348894,-0.588304568990736,1.187775715906,2.65779827531642,4.48928158790491,2.07059315052096,2.56792452526476,1.95002284569983,1.98619587380391,-2.17021317885872,6.14702464708019,2.91177202844162,..
Sweden,SWE,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,1.79586124420166,..,1.75143575668335,..,1.8001868724823,..,1.84246826171875,1.88671100139618,1.87256228923798,1.79775130748749,1.85117638111115,1.89182782173157,1.91915678977966,1.9582816362381,1.93030881881714,1.91803658008575,1.92827761173248,1.95055162906647,1.97517240047455,1.99026310443878,1.9524188041687,1.81789696216583,1.78393721580505,1.79192125797272,1.76685619354248,1.70026206970215,1.69006848335266,..
Sweden,SWE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,9.47382068413938,8.24678891530533,1.01534124278373,2.21227109193029,2.58804231614012,3.81139139844461,1.00905860647234,1.52551795787954,0.812959691365791,0.897864615617408,1.50577048243903,2.48352296605476,1.54763939768029,1.70023943467432,0.333021897741204,0.686383050698964,1.75741369074541,2.82589323136247,3.23523527997193,2.35890510051033,0.947565418694609,1.08835940037071,1.00142202301616,0.927395691401983,1.74453129158347,2.12118024509547,1.52560991398094,2.13515182451252,2.39692033450507,2.54687548145611,1.99404592785966,2.58588540084175,5.9945645099618,..
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,3.13,5.59,9.19,9.49,8.9,9.55,10.36,8.94,7.61,5.47,4.73,4.97,5.55,6.69,7.49,7.07,6.16,6.23,8.35,8.61,7.8,7.98,8.05,7.95,7.43,6.99,6.72,6.36,6.83,8.29,8.72,7.39,7.735
Sweden,SWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.832,3.243,5.722,9.33,9.58,8.897,9.547,10.359,8.941,7.607,5.466,4.73,4.965,5.555,6.693,7.486,7.066,6.161,6.235,8.351,8.61,7.804,7.976,8.052,7.954,7.432,6.99,6.718,6.365,6.833,8.291,8.722,7.392,..
Sweden,SWE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.91879,6.04746666666667,5.82383333333333,7.78342666666667,7.71597,7.13326833333333,6.70595583333333,7.63489416666667,7.94986816666667,8.26242833333333,9.16224416666667,10.3291358333333,9.73712333333333,8.08630416666667,7.34888666666667,7.47308833333333,7.37824916666667,6.75877,6.59109916666667,7.65381916666667,7.20752416666667,6.49354333333333,6.77501583333333,6.51397166666667,6.860785,8.43484083333333,8.56199166666667,8.54886083333333,8.69251833333333,9.45834916666666,9.21030902842085,8.57656671607378,10.114251277564,..
Sweden,SWE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,5.395157881,6.611458698,7.592353574,8.919313209,15.83087445,22.92631064,28.36493884,35.97919088,46.54174661,57.92826117,71.8325825,80.68116575,89.05432796,98.20893943,97.56490871,100.5773698,105.516699,110.3944972,108.5026226,112.2410111,117.1682302,120.9864009,123.9897982,124.5150033,126.3146745,128.3214584,126.02018,124.4688458,124.246327,125.5936109,123.3665446,124.3473047,125.0711442,..
Sweden,SWE,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.42083150452015,-1.6967870240125,-3.10476220661386,-1.95313673473422,0.324242460969879,1.84820756730968,2.01966894887792,2.76181229491695,3.52554533887865,3.93247929087321,4.44720881480935,6.17417150779211,4.66650957062381,5.85395625185695,5.94682462162939,6.01281268345627,8.1468586360913,8.12769590551447,7.88148566618713,5.93722788958589,5.88848031612691,5.47615820395927,5.50556204200994,5.23207792432822,4.20943401717434,3.19907455423356,2.19856084130717,2.77764886109438,2.46545914026436,5.33992472610685,5.91441806469003,6.79606499177187,4.81496269316377,..
Switzerland,CHE,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-14829123.1501089,2616612137.44849,4625953058.49851,6441318790.39443,7066061998.58521,7130841325.67232,11779030913.9894,10425666422.6347,9118277452.69987,20829388976.398,24225049060.557,8983502887.71107,1799191574.95726,-1796820863.37786,24211612621.7696,51368902312.4653,31562716792.0808,18590543853.6328,27293189256.4299,-2954454436.52639,56434469499.3967,22567340471.3326,14355288726.9079,37473010545.2364,-9548642226.03824,7382490805.01529,16345609441.2035,-88905787009.0505,127205288164.953,49927156136.8125,131990402655.3,35062001352.9683,-16905526797.82,..
Switzerland,CHE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.08636429216894,1.05569776077177,0.403144429102547,0.62700318828422,1.22196548160131,1.17852210155719,1.43491990572582,2.84676290925378,3.7387354465294,4.88171062927881,8.26631602875868,3.40739822340102,2.6699038482556,5.44667518652089,1.7583727359017,0.637104289050499,12.1731323129404,9.92138923782949,0.527253063961112,8.59932509165808,2.95077318898271,2.90052077420682,5.81910221569192,-3.52948637026792,2.89084632358215,17.1083833328203,24.2480735008832,20.6035378169251,-22.1051198346507,1.21642491474438,-32.6371710834336,-14.4091790381318,-1.34268979434697,..
Switzerland,CHE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5544796309.51597,2838789160.79242,1128487634.09191,1706937974.44082,3682699144.72734,4158247959.95384,4880219415.70052,8391921105.89553,11345529735.0728,14541329307.9251,23080879762.6769,9765012889.09898,8258050580.1782,19721053893.3922,7102294152.7232,2664910821.00245,53760772986.3034,48688296542.6701,2990936685.10856,47658570354.7326,17670735602.9225,20764483834.5029,39943494321.6384,-24926465856.5785,21003091521.7734,118752400108.647,166801396968.929,143235966548.555,-160387834479.04,8774913614.47833,-242167615576.118,-117205528462.786,-10988929763.848,..
Switzerland,CHE,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,1.98697578907013,..,2.05191779136658,..,2.04835367202759,..,2.05901455879211,2.01248097419739,1.98526263237,2.01012587547302,2.08340835571289,2.14034938812256,2.10857200622559,2.06019997596741,2.06414246559143,2.0290699005127,2.13839817047119,2.12483501434326,2.147784948349,2.09469723701477,1.94263672828674,1.94451439380646,1.96951818466187,1.94505643844604,2.04560995101929,1.95900893211365,2.0093138217926,..
Switzerland,CHE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,82.343,80.132,79.972,79.323,80.568,83.761,84.383,83.923,83.529,83.325,84.716,83.875,83.913,83.509,83.808,83.583,83.123,83.121,83.069,81.001,81.279,81.621,81.296,80.685,80.574,80.987,81.037,81.36,81.693,81.272,80.548,79.301,..
Switzerland,CHE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,64.86,64.74,65.06,64.12,64.17,67.5,67.36,67.97,67.8,67.36,67.8,67.72,67.85,67.27,66.98,67.35,67.62,68.19,68.23,67,67.46,67.52,67.54,67.91,68.15,68.57,68.44,68.48,68.23,67.87,67.38,66.64,66.355
Switzerland,CHE,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.595714223,1.17995597,1.751713322,2.167270203,2.720004329,3.552007211,4.549656748,15.1,24.8,34,47.1,55.1,61.4,65.1,67.8,70.1,75.7,77.2,79.2,81.3,83.9,85.19302818,85.2,86.34,87.4,87.4790556,89.13468774,89.68614767,91.8,93.14608695,94.34995199,95.56937168,..,..
Switzerland,CHE,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,1.75708055496216,..,1.9069150686264,..,1.95634055137634,..,1.93704175949097,1.75373554229736,2.1585156917572,1.84628260135651,2.07526707649231,2.03580713272095,2.02759099006653,1.94502568244934,1.8709591627121,1.86164331436157,1.88282430171967,1.81698524951935,2.10511255264282,1.96786153316498,1.97234451770782,2.01732301712036,1.99700856208801,1.91630423069,1.97250926494598,1.99303758144379,2.04994893074036,..
Switzerland,CHE,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,6123636014.61318,9534434765.42748,13370612197.4895,16875486425.2117,16729198997.5817,20702527127.2048,19915939191.4305,25316670255.3723,25194278318.4895,28283270188.0401,29288780969.439,19103243195.9331,21256501853.0357,39074498538.4175,50439617363.6772,47532417798.3125,55133415011.774,40831622534.0376,7524476800.82068,32421182040.3127,78049933455.317,44465235711.7694,60935775785.3669,67846358374.1688,49891177141.2646,61630612275.2152,50054111398.8543,37152296363.0324,36640627136.0345,30805804824.0669,2450591750.91148,72055377185.4177,81231338131.7716,..
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.45682156085968,..,1.43966126441956,..,1.57881200313568,..,1.54236817359924,1.24610948562622,1.22733986377716,1.19678211212158,1.26811742782593,1.23440885543823,1.22224521636963,1.30772125720978,1.25859427452087,1.30034208297729,1.41833603382111,1.4011402130127,1.40265262126923,1.32649421691895,1.28985404968262,1.24231481552124,1.31924939155579,1.31083822250366,1.17615520954132,1.11522209644318,1.16113972663879,..
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,39574.5398083788,39544.4946826768,40713.6881521435,39237.1186558781,43091.7770970073,50113.8321221345,48092.6433036512,41584.441782159,42680.5867322391,41695.6912912021,38865.021939688,39638.7911061864,42458.7384679187,49335.7456291067,54659.4571488233,56242.8933645639,59011.0324592016,64989.1553256031,74175.1927898555,71568.3123885672,76531.3729407691,90476.7589651577,85836.2076767359,87304.3305813557,88724.9909402638,83806.4476003837,82153.0745447889,82254.3769269767,85217.3691512274,84121.9310304414,85897.7843338323,93446.4344518943,93259.9057183024,..
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.67462559317617,-0.91581666845633,-0.0437330034965839,-0.125983394603708,1.26975767606226,0.480866448949428,0.471280020946296,2.26132523902862,3.0299691703928,1.66270128418284,3.95871971933516,1.57566196744156,-0.0732170840426534,-0.0323984765377787,2.70170920967028,2.74969898498485,4.07362844994275,3.9163758177818,2.80798363168692,-2.29737463071545,3.24339733550173,1.81310819203695,1.17925383325108,1.79214405707484,2.34988127508626,1.64462768699285,2.0686896670996,1.36279955711416,2.86044579461633,1.14198232505277,-2.14173720650054,5.39188804141473,2.56832817834069,..
